0,1,2,3,4,5,6,7,8,9,10,11,12
44955,24,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
44956,49,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Female,7688,0,30,1
44957,27,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Male,0,1573,70,0
44958,37,Private,Some-college,10,Divorced,Tech-support,Unmarried,Female,0,0,40,0
44959,33,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,60,1
44960,19,Private,Some-college,10,Never-married,Sales,Own-child,Male,0,0,25,0
44961,45,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,40,1
44962,54,Local-gov,Masters,14,Divorced,Prof-specialty,Not-in-family,Female,0,0,40,0
44963,47,Private,HS-grad,9,Divorced,Craft-repair,Unmarried,Male,0,625,40,0
44964,22,Private,Some-college,10,Married-spouse-absent,Sales,Own-child,Female,0,0,22,0
44965,20,Private,HS-grad,9,Never-married,Other-service,Not-in-family,Male,0,0,40,0
44966,36,Private,9th,5,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,40,0
44967,49,?,HS-grad,9,Married-civ-spouse,?,Husband,Male,0,0,40,0
44968,58,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,1
44969,20,?,Some-college,10,Never-married,?,Own-child,Female,0,0,40,0
44970,34,Self-emp-inc,Bachelors,13,Divorced,Sales,Unmarried,Female,0,0,40,0
44971,36,Private,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Female,0,1977,44,1
44972,28,Local-gov,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Female,4101,0,60,0
44973,38,Local-gov,Assoc-voc,11,Divorced,Exec-managerial,Own-child,Male,0,0,40,0
44974,32,Private,11th,7,Never-married,Craft-repair,Not-in-family,Male,0,0,40,0
44975,35,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,60,0
44976,51,Self-emp-inc,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,Male,0,0,60,0
44977,33,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,Male,0,0,45,0
44978,71,Private,Masters,14,Divorced,Prof-specialty,Not-in-family,Female,0,0,15,0
44979,48,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,1
44980,53,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,0,50,0
44981,40,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,1
44982,64,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,0,5,0
44983,42,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,48,1
44984,25,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,1
44985,66,Private,Some-college,10,Widowed,Sales,Unmarried,Female,0,0,50,1
44986,59,Federal-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,Female,0,0,40,1
44987,42,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,55,1
44988,24,Private,HS-grad,9,Never-married,Farming-fishing,Unmarried,Male,0,0,40,0
44989,19,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Female,0,0,25,0
44990,26,Private,Some-college,10,Never-married,Sales,Own-child,Female,0,0,24,0
44991,22,Private,HS-grad,9,Never-married,Other-service,Own-child,Male,0,0,30,0
44992,33,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,0,40,0
44993,63,Private,11th,7,Never-married,Farming-fishing,Not-in-family,Male,0,0,12,0
44994,20,Private,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,Male,0,0,30,0
44995,33,Private,5th-6th,3,Married-spouse-absent,Craft-repair,Not-in-family,Male,0,0,40,0
44996,57,?,7th-8th,4,Married-civ-spouse,?,Wife,Female,1173,0,45,0
44997,56,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
44998,70,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,24,1
44999,42,Private,HS-grad,9,Married-civ-spouse,Tech-support,Husband,Male,0,0,40,1
45000,25,Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Female,0,0,40,0
45001,28,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,1
45002,80,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Other-service,Husband,Male,1409,0,40,0
45003,36,Private,10th,6,Never-married,Transport-moving,Not-in-family,Female,0,0,40,0
45004,37,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,1
45005,38,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,60,1
45006,52,State-gov,HS-grad,9,Separated,Other-service,Not-in-family,Female,0,0,35,0
45007,49,Private,HS-grad,9,Widowed,Adm-clerical,Unmarried,Female,0,0,40,0
45008,30,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,0
45009,36,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Male,7688,0,50,1
45010,70,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,35,1
45011,55,Private,Some-college,10,Widowed,Farming-fishing,Not-in-family,Male,0,2258,62,1
45012,25,Private,Bachelors,13,Widowed,Exec-managerial,Not-in-family,Female,0,0,40,0
45013,59,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,Female,0,0,40,1
45014,22,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,Male,0,0,40,0
45015,41,Local-gov,Assoc-acdm,12,Separated,Craft-repair,Not-in-family,Male,0,0,50,0
45016,62,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,45,1
45017,54,Private,HS-grad,9,Never-married,Adm-clerical,Other-relative,Female,0,0,40,0
45018,38,Private,HS-grad,9,Never-married,Other-service,Unmarried,Female,0,0,40,0
45019,52,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Male,7688,0,40,1
45020,36,Private,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,0
45021,74,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,30,1
45022,35,Self-emp-not-inc,5th-6th,3,Married-civ-spouse,Other-service,Wife,Female,0,0,15,0
45023,41,Private,12th,8,Divorced,Adm-clerical,Not-in-family,Male,0,0,40,0
45024,30,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Wife,Female,0,0,40,0
45025,25,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,48,0
45026,35,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,Male,13550,0,60,1
45027,38,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,15024,0,50,1
45028,34,State-gov,Masters,14,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,1848,40,1
45029,48,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,1
45030,50,Self-emp-not-inc,5th-6th,3,Never-married,Tech-support,Not-in-family,Female,0,0,15,0
45031,19,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,Female,0,0,40,0
45032,51,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,0,40,0
45033,39,Private,Bachelors,13,Divorced,Adm-clerical,Unmarried,Male,0,0,40,0
45034,20,Private,11th,7,Never-married,Other-service,Own-child,Female,0,0,40,0
45035,17,Private,11th,7,Never-married,Handlers-cleaners,Own-child,Male,0,0,16,0
45036,42,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,0,50,1
45037,25,Private,Some-college,10,Never-married,Other-service,Other-relative,Female,0,0,25,0
45038,36,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,Female,0,0,40,0
45039,65,Private,Doctorate,16,Widowed,Prof-specialty,Not-in-family,Female,0,0,40,0
45040,32,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,70,1
45041,33,Self-emp-inc,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Male,0,0,45,0
45042,32,State-gov,Some-college,10,Never-married,Tech-support,Unmarried,Female,0,0,20,0
45043,25,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,0
45044,41,Local-gov,Some-college,10,Divorced,Protective-serv,Unmarried,Female,0,0,40,0
45045,44,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,1
45046,72,Private,10th,6,Married-civ-spouse,Other-service,Husband,Male,2414,0,12,0
45047,36,Private,HS-grad,9,Divorced,Exec-managerial,Not-in-family,Male,0,0,52,0
45048,67,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Male,1797,0,20,0
45049,28,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,4064,0,45,0
45050,24,Private,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,40,0
45051,17,Private,7th-8th,4,Never-married,Sales,Own-child,Male,0,0,8,0
45052,32,Self-emp-not-inc,Bachelors,13,Divorced,Exec-managerial,Unmarried,Female,0,0,30,0
45053,67,Private,11th,7,Widowed,Other-service,Not-in-family,Female,0,0,40,0
45054,21,?,Some-college,10,Never-married,?,Other-relative,Male,0,0,10,0
45055,51,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,5013,0,40,0
45056,32,Private,1st-4th,2,Never-married,Craft-repair,Not-in-family,Male,3674,0,40,0
45057,39,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,1
45058,18,Self-emp-not-inc,Some-college,10,Never-married,Craft-repair,Not-in-family,Female,0,0,35,0
45059,50,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Male,0,0,45,1
45060,24,Private,10th,6,Never-married,Sales,Not-in-family,Female,0,0,15,0
45061,21,Local-gov,Some-college,10,Never-married,Adm-clerical,Not-in-family,Female,0,0,40,0
45062,24,Private,Bachelors,13,Never-married,Adm-clerical,Other-relative,Female,0,0,16,0
45063,34,Private,Assoc-voc,11,Never-married,Other-service,Own-child,Male,0,0,40,0
45064,68,?,10th,6,Married-civ-spouse,?,Husband,Male,0,0,35,0
45065,49,Self-emp-not-inc,10th,6,Never-married,Craft-repair,Not-in-family,Male,0,0,32,0
45066,50,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,Female,0,0,40,0
45067,33,Private,Assoc-acdm,12,Divorced,Exec-managerial,Own-child,Female,0,0,40,0
45068,18,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Male,0,0,40,0
45069,45,Private,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,Female,0,0,55,1
45070,20,Private,HS-grad,9,Never-married,Sales,Not-in-family,Female,0,0,35,0
45071,46,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,3103,0,37,1
45072,64,Local-gov,HS-grad,9,Widowed,Adm-clerical,Not-in-family,Female,0,0,40,0
45073,39,Private,Doctorate,16,Never-married,Prof-specialty,Not-in-family,Male,0,0,45,0
45074,35,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,Male,0,0,70,0
45075,21,Private,Some-college,10,Never-married,Other-service,Not-in-family,Male,0,0,32,0
45076,29,Private,Assoc-acdm,12,Never-married,Tech-support,Not-in-family,Male,0,0,45,0
45077,38,State-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,30,1
45078,45,Private,HS-grad,9,Divorced,Other-service,Unmarried,Female,0,0,40,0
45079,30,Self-emp-not-inc,Masters,14,Divorced,Prof-specialty,Not-in-family,Male,0,0,50,1
45080,41,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,1
45081,37,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,Male,0,0,40,0
45082,45,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,1887,60,1
45083,20,?,HS-grad,9,Never-married,?,Not-in-family,Female,0,0,30,0
45084,45,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,48,1
45085,20,Federal-gov,HS-grad,9,Never-married,Adm-clerical,Other-relative,Male,0,0,20,0
45086,63,Self-emp-inc,Some-college,10,Widowed,Sales,Not-in-family,Female,14084,0,60,1
45087,35,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,0
45088,24,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,50,0
45089,19,Private,Some-college,10,Never-married,Transport-moving,Not-in-family,Male,0,0,50,0
45090,23,Private,HS-grad,9,Never-married,Other-service,Own-child,Male,0,0,35,0
45091,34,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Female,0,0,45,0
45092,23,?,11th,7,Never-married,?,Not-in-family,Male,0,0,40,0
45093,36,Self-emp-not-inc,5th-6th,3,Married-civ-spouse,Transport-moving,Husband,Male,0,0,50,1
45094,46,Private,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,Male,0,0,5,0
45095,38,Local-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,42,1
45096,55,Local-gov,12th,8,Widowed,Adm-clerical,Not-in-family,Female,0,0,40,0
45097,27,Private,Some-college,10,Never-married,Adm-clerical,Other-relative,Male,0,0,40,0
45098,48,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,45,1
45099,35,Private,HS-grad,9,Divorced,Other-service,Own-child,Female,0,0,50,0
45100,53,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,7688,0,40,1
45101,47,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
45102,50,Private,Some-college,10,Divorced,Craft-repair,Not-in-family,Male,4650,0,22,0
45103,32,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,0,40,0
45104,40,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,46,0
45105,41,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,0,50,1
45106,47,Federal-gov,Bachelors,13,Divorced,Prof-specialty,Not-in-family,Male,0,0,40,0
45107,21,Private,Some-college,10,Never-married,Sales,Own-child,Female,0,0,25,0
45108,45,Local-gov,Masters,14,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,35,0
45109,33,Private,7th-8th,4,Never-married,Other-service,Unmarried,Female,0,0,14,0
45110,68,Without-pay,Some-college,10,Married-spouse-absent,Farming-fishing,Unmarried,Female,0,0,25,0
45111,44,Private,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,55,1
45112,49,Private,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,50,0
45113,45,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,1
45114,41,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Male,0,1848,65,1
45115,29,Private,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,0
45116,46,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,60,0
45117,19,Private,HS-grad,9,Never-married,Craft-repair,Other-relative,Male,0,0,25,0
45118,56,Private,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,40,0
45119,55,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,60,0
45120,29,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,Male,0,0,50,0
45121,21,Private,HS-grad,9,Never-married,Priv-house-serv,Not-in-family,Female,0,0,25,0
45122,38,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,Male,0,0,40,0
45123,52,Private,5th-6th,3,Never-married,Handlers-cleaners,Not-in-family,Male,0,0,50,0
45124,22,Private,HS-grad,9,Never-married,Other-service,Own-child,Female,0,0,40,0
45125,20,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,60,0
45126,31,Private,HS-grad,9,Never-married,Craft-repair,Own-child,Male,0,0,50,0
45127,39,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
45128,55,Private,Some-college,10,Divorced,Tech-support,Not-in-family,Female,0,0,40,0
45129,35,Private,Assoc-acdm,12,Separated,Sales,Unmarried,Male,0,0,40,0
45130,67,?,HS-grad,9,Married-civ-spouse,?,Wife,Female,0,0,5,0
45131,45,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Male,7298,0,55,1
45132,61,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,60,1
45133,18,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Male,0,0,30,0
45134,51,State-gov,Bachelors,13,Widowed,Adm-clerical,Not-in-family,Male,0,0,40,0
45135,37,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,0
45136,21,?,Some-college,10,Never-married,?,Own-child,Female,0,0,25,0
45137,32,Private,Some-college,10,Never-married,Other-service,Own-child,Female,0,0,38,0
45138,48,Private,HS-grad,9,Separated,Craft-repair,Unmarried,Male,0,0,45,0
45139,62,Private,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,Male,0,0,53,0
45140,21,?,Some-college,10,Never-married,?,Own-child,Male,0,0,40,0
45141,28,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,Male,0,0,45,0
45142,19,Private,10th,6,Never-married,Handlers-cleaners,Other-relative,Male,0,1602,45,0
45143,20,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Female,0,0,15,0
45144,41,Private,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,40,0
45145,29,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Female,0,0,40,0
45146,47,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,15024,0,50,1
45147,43,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,37,1
45148,20,Private,Some-college,10,Never-married,Handlers-cleaners,Other-relative,Male,0,0,20,0
45149,29,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,55,1
45150,51,Federal-gov,Bachelors,13,Widowed,Prof-specialty,Not-in-family,Female,0,0,40,0
45151,40,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,1
45152,26,Private,5th-6th,3,Never-married,Transport-moving,Not-in-family,Male,0,0,40,0
45153,30,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,Female,0,0,40,0
45154,36,Private,HS-grad,9,Widowed,Other-service,Not-in-family,Female,0,0,40,0
45155,68,Local-gov,HS-grad,9,Widowed,Protective-serv,Not-in-family,Male,0,1668,20,0
45156,42,Private,Some-college,10,Never-married,Tech-support,Not-in-family,Female,0,0,40,1
45157,41,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,40,0
45158,43,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,45,1
45159,20,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,Male,0,0,20,0
45160,43,Private,Bachelors,13,Divorced,Tech-support,Own-child,Male,0,0,40,0
45161,53,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,15024,0,60,1
45162,45,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,1
45163,39,Private,HS-grad,9,Never-married,Farming-fishing,Unmarried,Male,0,0,40,0
45164,31,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,45,0
45165,23,Private,Some-college,10,Never-married,Sales,Other-relative,Male,0,0,25,0
45166,69,?,HS-grad,9,Divorced,?,Not-in-family,Female,2964,0,35,0
45167,38,State-gov,Masters,14,Divorced,Adm-clerical,Not-in-family,Female,0,0,40,0
45168,37,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,45,1
45169,18,Private,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,Female,0,0,40,0
45170,41,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,45,0
45171,30,Private,Bachelors,13,Married-civ-spouse,Sales,Wife,Female,3103,0,55,1
45172,23,?,Assoc-acdm,12,Married-civ-spouse,?,Husband,Male,0,0,20,0
45173,26,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,Male,0,0,30,0
45174,37,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
45175,25,Private,Some-college,10,Never-married,Tech-support,Not-in-family,Female,2174,0,50,0
45176,33,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,1
45177,37,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,15024,0,40,1
45178,31,Private,Bachelors,13,Never-married,Tech-support,Not-in-family,Male,0,0,40,0
45179,27,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,80,0
45180,35,Private,Masters,14,Married-civ-spouse,Sales,Husband,Male,0,0,40,1
45181,28,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,30,1
45182,59,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Male,0,0,50,0
45183,42,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,0
45184,50,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,1
45185,27,?,Assoc-acdm,12,Never-married,?,Not-in-family,Female,0,0,45,0
45186,32,Private,Some-college,10,Divorced,Machine-op-inspct,Unmarried,Female,0,0,40,0
45187,27,Private,HS-grad,9,Separated,Craft-repair,Unmarried,Male,0,0,40,0
45188,43,Private,Bachelors,13,Divorced,Machine-op-inspct,Other-relative,Male,0,0,40,0
45189,46,Private,11th,7,Divorced,Prof-specialty,Unmarried,Male,0,0,40,1
45190,41,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,0,50,1
