ID,AGE,WORKCLASS,EDUCATION,EDUCATIONAL-NUM,MARITAL-STATUS,OCCUPATION,RELATIONSHIP,GENDER,CAPITAL-GAIN,CAPITAL-LOSS,HOURS-PER-WEEK,INCOME
17773,45,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,1
17774,53,State-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Male,15024,0,35,1
17775,27,Private,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,Male,0,0,40,0
17776,28,Self-emp-inc,11th,7,Married-civ-spouse,Craft-repair,Husband,Male,0,0,50,1
17777,32,Private,11th,7,Divorced,Sales,Not-in-family,Male,0,0,43,1
17778,35,Private,Bachelors,13,Divorced,Sales,Not-in-family,Female,0,1980,65,0
17779,36,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,55,1
17780,19,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,Male,0,0,40,0
17781,37,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,80,1
17782,49,Private,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,Male,3325,0,45,0
17783,20,Private,Some-college,10,Never-married,Other-service,Not-in-family,Male,0,0,45,0
17784,64,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,15024,0,55,1
17785,60,?,Masters,14,Married-civ-spouse,?,Husband,Male,0,0,40,0
17786,32,Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,Male,0,0,42,0
17787,58,State-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,0
17788,42,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,0,50,0
17789,20,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,Female,0,0,14,0
17790,42,State-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,0
17791,25,Private,Some-college,10,Married-spouse-absent,Prof-specialty,Unmarried,Male,0,0,40,0
17792,30,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,Male,15024,0,65,1
17793,37,Self-emp-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,35,1
17794,66,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,50,0
17795,59,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,1
17796,44,Private,Bachelors,13,Divorced,Other-service,Not-in-family,Male,0,0,40,0
17797,46,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,58,1
17798,59,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Female,2885,0,30,0
17799,25,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,Male,0,1340,40,0
17800,17,Local-gov,9th,5,Never-married,Other-service,Own-child,Male,0,0,9,0
17801,47,Local-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Male,0,0,40,0
17802,47,State-gov,9th,5,Divorced,Other-service,Not-in-family,Female,0,0,40,0
17803,30,Private,Some-college,10,Divorced,Exec-managerial,Unmarried,Female,0,0,40,0
17804,20,Private,Some-college,10,Never-married,Farming-fishing,Own-child,Female,0,0,40,0
17805,26,Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Male,0,2339,55,0
17806,20,Private,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,Male,0,0,15,0
17807,33,Private,HS-grad,9,Divorced,Other-service,Unmarried,Male,0,0,40,0
17808,48,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,0
17809,52,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,99999,0,50,1
17810,37,Private,HS-grad,9,Divorced,Exec-managerial,Unmarried,Female,0,0,12,0
17811,47,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
17812,40,Private,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,1
17813,48,Private,Masters,14,Divorced,Exec-managerial,Unmarried,Female,0,0,40,1
17814,49,Private,10th,6,Married-civ-spouse,Transport-moving,Husband,Male,0,0,42,1
17815,50,Private,Some-college,10,Divorced,Other-service,Not-in-family,Female,0,0,40,0
17816,30,Private,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,Female,0,0,40,0
17817,34,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,0
17818,43,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,0
17819,22,Private,10th,6,Married-civ-spouse,Machine-op-inspct,Wife,Female,0,0,40,0
17820,35,Private,HS-grad,9,Separated,Other-service,Not-in-family,Male,0,0,40,0
17821,26,State-gov,HS-grad,9,Divorced,Adm-clerical,Own-child,Female,0,0,30,0
17822,62,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Male,0,1628,70,0
17823,39,Local-gov,HS-grad,9,Separated,Protective-serv,Not-in-family,Male,0,0,40,0
17824,59,Local-gov,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
17825,69,?,5th-6th,3,Divorced,?,Not-in-family,Male,0,0,40,0
17826,27,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
17827,17,Private,10th,6,Never-married,Sales,Own-child,Male,0,0,30,0
17828,38,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,0
17829,41,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,1887,50,1
17830,27,Private,10th,6,Never-married,Machine-op-inspct,Unmarried,Female,0,0,40,0
17831,23,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,Female,0,0,40,0
17832,17,Private,10th,6,Never-married,Handlers-cleaners,Own-child,Male,0,0,24,0
17833,56,Private,7th-8th,4,Divorced,Machine-op-inspct,Not-in-family,Female,0,0,40,0
17834,24,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,Female,0,0,40,0
17835,62,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Male,7688,0,40,1
17836,44,Private,12th,8,Divorced,Transport-moving,Unmarried,Male,0,0,40,0
17837,23,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Male,0,0,30,0
17838,41,Self-emp-not-inc,HS-grad,9,Never-married,Sales,Not-in-family,Male,0,0,50,0
17839,25,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,Male,0,0,65,0
17840,21,Private,Some-college,10,Never-married,Other-service,Other-relative,Female,0,0,8,0
17841,18,Private,12th,8,Never-married,Handlers-cleaners,Own-child,Male,0,0,6,0
17842,45,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
17843,75,?,Bachelors,13,Widowed,?,Not-in-family,Female,25124,0,16,1
17844,51,Private,7th-8th,4,Married-civ-spouse,Protective-serv,Husband,Male,0,0,40,0
17845,42,Federal-gov,HS-grad,9,Separated,Other-service,Other-relative,Female,0,0,40,0
17846,47,Private,Some-college,10,Never-married,Other-service,Not-in-family,Female,0,0,35,0
17847,29,Private,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,40,0
17848,33,Private,11th,7,Never-married,Other-service,Not-in-family,Male,0,0,40,0
17849,43,Local-gov,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
17850,20,?,Some-college,10,Never-married,?,Own-child,Male,0,0,16,0
17851,19,?,Bachelors,13,Never-married,?,Own-child,Female,0,0,40,0
17852,44,Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,Male,0,1848,40,1
17853,24,Private,Some-college,10,Never-married,Other-service,Own-child,Male,0,0,30,0
17854,19,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,Male,0,0,40,0
17855,49,?,10th,6,Separated,?,Own-child,Male,2176,0,40,0
17856,52,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,0
17857,38,Self-emp-not-inc,HS-grad,9,Never-married,Farming-fishing,Not-in-family,Male,0,0,52,0
17858,24,State-gov,Some-college,10,Never-married,Tech-support,Not-in-family,Male,0,0,50,0
17859,32,Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Male,0,0,50,0
17860,72,?,HS-grad,9,Widowed,?,Not-in-family,Female,0,0,8,0
17861,26,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,0,50,1
17862,31,Private,Bachelors,13,Never-married,Sales,Own-child,Male,0,0,40,0
17863,29,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,50,0
17864,39,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Male,10520,0,40,1
17865,48,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,50,0
17866,40,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,45,1
17867,51,Private,Some-college,10,Divorced,Exec-managerial,Unmarried,Male,0,0,45,0
17868,28,Self-emp-not-inc,HS-grad,9,Divorced,Craft-repair,Own-child,Male,0,0,40,0
17869,22,Private,HS-grad,9,Never-married,Exec-managerial,Own-child,Female,0,0,20,0
17870,23,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Female,0,0,40,0
17871,65,Private,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Male,0,0,16,0
17872,26,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,0
17873,20,?,Some-college,10,Never-married,?,Own-child,Male,1055,0,50,0
17874,55,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,15024,0,50,1
17875,38,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Other-service,Husband,Male,0,0,10,0
17876,33,Private,HS-grad,9,Never-married,Prof-specialty,Not-in-family,Male,0,0,60,1
17877,33,Local-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,60,0
17878,37,Private,Bachelors,13,Never-married,Sales,Not-in-family,Female,0,0,40,0
17879,19,Private,11th,7,Never-married,Machine-op-inspct,Own-child,Male,0,0,60,0
17880,24,Private,Bachelors,13,Never-married,Sales,Not-in-family,Male,0,0,50,0
17881,30,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,Male,0,0,45,0
17882,57,State-gov,HS-grad,9,Divorced,Exec-managerial,Not-in-family,Female,0,0,50,0
17883,22,State-gov,Some-college,10,Never-married,Prof-specialty,Own-child,Female,0,0,20,0
17884,57,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,1
17885,46,State-gov,HS-grad,9,Married-civ-spouse,Tech-support,Husband,Male,0,0,40,0
17886,67,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,35,0
17887,35,?,HS-grad,9,Never-married,?,Unmarried,Female,0,0,40,0
17888,47,Private,HS-grad,9,Separated,Craft-repair,Own-child,Male,0,0,40,0
17889,39,Private,10th,6,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
17890,50,Private,Some-college,10,Divorced,Other-service,Unmarried,Male,0,0,40,0
17891,58,Self-emp-not-inc,12th,8,Divorced,Sales,Not-in-family,Female,0,0,52,0
17892,36,Private,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,30,1
17893,45,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,36,1
17894,54,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,1
17895,26,Private,Bachelors,13,Never-married,Adm-clerical,Own-child,Male,0,0,30,0
17896,60,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,1
17897,46,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Male,99999,0,60,1
17898,26,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,35,0
17899,32,Private,11th,7,Never-married,Craft-repair,Other-relative,Male,0,0,40,0
17900,38,Local-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,0
17901,48,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,0,70,1
17902,44,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,1977,45,1
17903,37,Private,HS-grad,9,Never-married,Other-service,Own-child,Female,0,0,40,0
17904,44,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,0
17905,31,Private,HS-grad,9,Never-married,Other-service,Not-in-family,Female,0,0,35,0
17906,61,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,35,1
17907,51,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
17908,52,Private,Bachelors,13,Married-civ-spouse,Sales,Wife,Female,15024,0,60,1
17909,45,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,Female,0,1740,40,0
17910,36,?,Assoc-acdm,12,Married-civ-spouse,?,Wife,Female,0,0,21,0
17911,39,Private,11th,7,Married-civ-spouse,Other-service,Husband,Male,2407,0,70,0
17912,67,Local-gov,HS-grad,9,Divorced,Other-service,Not-in-family,Female,0,0,24,0
17913,40,State-gov,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,1
17914,27,Private,5th-6th,3,Never-married,Farming-fishing,Not-in-family,Male,0,0,35,0
17915,37,Private,1st-4th,2,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,0
17916,57,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,1
17917,27,Private,10th,6,Divorced,Other-service,Not-in-family,Female,0,0,40,0
17918,28,Private,HS-grad,9,Never-married,Sales,Not-in-family,Female,2202,0,48,0
17919,34,Self-emp-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,60,1
17920,54,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,5178,0,50,1
17921,52,Private,HS-grad,9,Divorced,Other-service,Other-relative,Female,0,0,38,0
17922,42,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,45,1
17923,48,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,15024,0,40,1
17924,65,State-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,6514,0,35,1
17925,55,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,10,0
17926,71,Self-emp-inc,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,20,1
17927,33,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,0
17928,30,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,0,40,0
17929,35,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,55,1
17930,59,Private,10th,6,Divorced,Adm-clerical,Not-in-family,Female,0,0,40,0
17931,19,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,Male,0,0,20,0
17932,36,Self-emp-not-inc,9th,5,Married-civ-spouse,Craft-repair,Husband,Male,0,0,30,0
17933,26,Self-emp-not-inc,HS-grad,9,Never-married,Sales,Own-child,Male,0,0,40,0
17934,34,Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Male,0,0,40,0
17935,41,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,1
17936,44,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,15024,0,50,1
17937,26,?,HS-grad,9,Separated,?,Unmarried,Female,0,0,40,0
17938,47,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,48,0
17939,18,Private,Some-college,10,Never-married,Sales,Own-child,Male,0,0,16,0
17940,55,Self-emp-not-inc,10th,6,Married-civ-spouse,Craft-repair,Husband,Male,0,0,18,0
17941,49,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,2002,40,0
17942,44,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,1
17943,43,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Male,0,0,40,0
17944,62,Private,7th-8th,4,Married-civ-spouse,Protective-serv,Husband,Male,0,0,40,0
17945,44,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,40,0
17946,39,?,HS-grad,9,Divorced,?,Unmarried,Female,0,0,40,0
17947,50,Self-emp-inc,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,0,60,1
17948,35,Private,11th,7,Never-married,Sales,Not-in-family,Male,0,0,45,0
17949,52,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,0
17950,46,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,60,1
17951,44,Private,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,Male,7688,0,40,1
17952,43,Private,Some-college,10,Never-married,Exec-managerial,Unmarried,Male,0,0,50,0
17953,51,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,Male,2961,0,40,0
17954,20,Private,Some-college,10,Never-married,Sales,Own-child,Male,0,0,20,0
17955,47,Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,1
17956,43,Private,Masters,14,Divorced,Exec-managerial,Unmarried,Male,0,0,50,0
17957,64,?,HS-grad,9,Married-civ-spouse,?,Husband,Male,0,0,40,1
17958,24,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,Male,0,0,40,0
17959,27,Federal-gov,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,50,0
17960,32,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,0
17961,37,Private,HS-grad,9,Divorced,Other-service,Unmarried,Female,0,0,12,0
17962,26,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,60,0
17963,43,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,99999,0,60,1
17964,50,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,Female,0,0,40,0
17965,20,Self-emp-not-inc,HS-grad,9,Never-married,Transport-moving,Own-child,Male,0,0,80,0
17966,37,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,1902,45,1
17967,43,Private,HS-grad,9,Never-married,Other-service,Not-in-family,Female,0,0,45,0
17968,37,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,1887,50,1
17969,53,Private,9th,5,Divorced,Other-service,Not-in-family,Female,0,0,36,0
17970,44,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,1
17971,25,Private,HS-grad,9,Never-married,Other-service,Not-in-family,Female,0,0,40,0
17972,17,Private,11th,7,Never-married,Adm-clerical,Own-child,Female,1055,0,20,0
17973,19,Private,HS-grad,9,Never-married,Sales,Own-child,Male,0,0,50,0
17974,53,State-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,Female,15024,0,40,1
17975,44,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,0,50,0
17976,51,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,1902,40,1
17977,49,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,43,0
17978,35,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,40,0
17979,44,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,Male,0,0,45,0
17980,54,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,60,0
17981,37,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,Female,0,0,35,0
17982,18,Private,Some-college,10,Never-married,Other-service,Own-child,Female,0,0,15,0
17983,24,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,40,0
17984,29,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,Female,0,0,50,0
17985,22,?,Some-college,10,Divorced,?,Not-in-family,Female,0,0,35,0
17986,35,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Male,0,0,40,0
17987,56,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,48,1
17988,32,?,7th-8th,4,Widowed,?,Not-in-family,Female,0,0,40,0
17989,24,Private,Bachelors,13,Never-married,Machine-op-inspct,Not-in-family,Male,0,0,45,0
17990,43,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,0,1902,40,1
17991,73,Private,HS-grad,9,Widowed,Sales,Other-relative,Female,0,0,15,0
17992,47,Federal-gov,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
17993,49,Private,12th,8,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,39,0
17994,38,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,40,1
17995,31,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,0
17996,39,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,Female,0,0,40,0
17997,42,Private,Bachelors,13,Divorced,Adm-clerical,Not-in-family,Female,0,0,40,0
17998,41,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,45,1
17999,35,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,45,1
18000,38,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,45,0
18001,31,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Female,0,0,40,0
18002,51,Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Male,0,0,70,0
18003,38,Private,Bachelors,13,Divorced,Sales,Not-in-family,Male,0,0,48,1
18004,40,Local-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,42,1
18005,21,Private,HS-grad,9,Never-married,Other-service,Not-in-family,Female,0,0,30,0
18006,44,Private,Some-college,10,Divorced,Craft-repair,Not-in-family,Male,0,0,40,0
18007,55,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,1
18008,29,Private,HS-grad,9,Divorced,Sales,Not-in-family,Male,0,0,45,0
18009,49,Private,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,50,1
18010,31,Private,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,Male,0,0,42,0
18011,24,Private,Masters,14,Never-married,Exec-managerial,Own-child,Male,6849,0,90,0
18012,46,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,Male,0,0,40,0
18013,26,Private,HS-grad,9,Never-married,Sales,Not-in-family,Male,0,0,40,0
18014,35,Private,Bachelors,13,Never-married,Other-service,Not-in-family,Male,0,0,38,0
