AGE,WORKCLASS,EDUCATION,EDUCATIONAL-NUM,MARITAL-STATUS,OCCUPATION,RELATIONSHIP,GENDER,CAPITAL-GAIN,CAPITAL-LOSS,HOURS-PER-WEEK,INCOME
29,Private,HS-grad,9,Never-married,Other-service,Not-in-family,Female,0,0,40,0
65,Private,HS-grad,9,Widowed,Other-service,Unmarried,Female,0,0,20,0
41,Private,Masters,14,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,40,1
34,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,0
58,Private,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,0
39,State-gov,HS-grad,9,Never-married,Other-service,Unmarried,Female,0,0,40,0
21,Private,Some-college,10,Never-married,Other-service,Own-child,Female,0,0,40,0
31,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,50,1
33,State-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,50,1
28,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,60,0
32,Private,HS-grad,9,Never-married,Adm-clerical,Unmarried,Female,2977,0,35,0
32,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Male,0,0,55,1
31,Private,HS-grad,9,Separated,Other-service,Unmarried,Female,0,0,40,0
41,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,Male,15024,0,40,1
48,Private,Bachelors,13,Married-civ-spouse,Tech-support,Husband,Male,0,0,45,1
27,Private,HS-grad,9,Never-married,Transport-moving,Own-child,Male,0,0,40,0
45,Private,HS-grad,9,Widowed,Craft-repair,Unmarried,Female,0,0,40,0
34,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,0
17,Private,10th,6,Never-married,Sales,Own-child,Female,0,0,10,0
25,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Male,0,0,23,0
34,Self-emp-inc,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Female,0,0,62,1
33,Private,HS-grad,9,Divorced,Sales,Unmarried,Female,0,0,40,0
21,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,Female,0,0,20,0
22,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Male,0,0,50,0
61,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,42,0
40,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,30,1
58,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,0,12,0
30,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,58,0
24,Private,HS-grad,9,Never-married,Craft-repair,Own-child,Male,0,0,60,0
52,Self-emp-not-inc,12th,8,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,1
50,Private,HS-grad,9,Widowed,Sales,Unmarried,Female,0,0,40,0
49,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,30,0
22,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,Female,0,0,40,0
32,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,35,1
21,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Female,0,0,40,0
25,Private,Some-college,10,Never-married,Machine-op-inspct,Own-child,Female,0,0,50,0
34,Self-emp-inc,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,45,0
48,Private,10th,6,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,45,1
61,?,HS-grad,9,Divorced,?,Not-in-family,Female,0,0,99,0
21,Private,Some-college,10,Never-married,Adm-clerical,Unmarried,Female,0,0,40,0
20,Private,7th-8th,4,Never-married,Machine-op-inspct,Own-child,Female,0,0,52,0
30,State-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,1
44,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,1902,40,1
44,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,Male,0,0,60,0
29,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,60,0
31,Private,Prof-school,15,Divorced,Tech-support,Not-in-family,Female,0,0,35,0
35,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
27,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Male,0,0,40,0
26,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Female,0,0,45,0
37,Self-emp-not-inc,9th,5,Married-civ-spouse,Transport-moving,Husband,Male,0,0,70,1
33,Self-emp-not-inc,Bachelors,13,Never-married,Transport-moving,Not-in-family,Male,0,0,40,0
44,Private,7th-8th,4,Married-civ-spouse,Other-service,Wife,Female,0,0,55,0
34,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,1
28,Local-gov,Assoc-acdm,12,Never-married,Craft-repair,Own-child,Male,0,0,5,0
30,Private,Some-college,10,Married-civ-spouse,Other-service,Wife,Female,0,0,45,0
41,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,35,0
23,Private,Bachelors,13,Never-married,Tech-support,Own-child,Female,0,0,40,0
19,Private,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,Male,0,0,70,0
48,Private,1st-4th,2,Married-civ-spouse,Farming-fishing,Husband,Male,3781,0,50,0
26,State-gov,Some-college,10,Never-married,Other-service,Not-in-family,Male,0,0,20,0
32,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,40,1
26,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,Female,0,0,48,0
36,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,7298,0,55,1
49,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,0
33,?,HS-grad,9,Divorced,?,Not-in-family,Male,0,1741,40,0
54,Private,Masters,14,Divorced,Tech-support,Not-in-family,Male,0,0,40,1
36,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,Male,0,0,55,0
41,Private,HS-grad,9,Divorced,Handlers-cleaners,Unmarried,Male,0,0,48,0
27,Private,Bachelors,13,Never-married,Other-service,Not-in-family,Male,0,0,35,0
68,?,Bachelors,13,Married-civ-spouse,?,Husband,Male,0,2377,35,1
21,?,Some-college,10,Never-married,?,Own-child,Male,0,0,75,0
56,?,HS-grad,9,Divorced,?,Own-child,Male,0,0,40,0
40,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,60,0
46,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,Male,0,0,40,0
55,?,9th,5,Never-married,?,Own-child,Female,0,0,45,0
43,Private,9th,5,Divorced,Transport-moving,Not-in-family,Male,0,0,40,0
46,Private,HS-grad,9,Divorced,Craft-repair,Other-relative,Male,0,0,40,0
51,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,60,0
19,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Female,0,0,15,0
67,Local-gov,Doctorate,16,Never-married,Prof-specialty,Not-in-family,Female,7896,0,50,1
31,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,0
27,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,50,1
21,Private,Some-college,10,Never-married,Other-service,Own-child,Female,0,0,40,0
36,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,50,0
23,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Female,0,0,16,0
62,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,40,1
31,Local-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Male,0,0,50,1
52,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,1887,40,1
39,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,40,0
24,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,Male,0,0,30,0
55,?,HS-grad,9,Never-married,?,Not-in-family,Male,13550,0,40,1
38,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,0
36,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,0
17,Private,11th,7,Never-married,Sales,Own-child,Female,0,0,15,0
27,Private,HS-grad,9,Married-spouse-absent,Other-service,Unmarried,Female,0,0,40,0
30,Private,Some-college,10,Divorced,Craft-repair,Not-in-family,Male,0,0,40,0
43,State-gov,HS-grad,9,Divorced,Exec-managerial,Unmarried,Female,0,0,40,0
51,Private,11th,7,Divorced,Other-service,Unmarried,Female,0,0,30,0
47,Private,Bachelors,13,Widowed,Priv-house-serv,Unmarried,Female,25236,0,35,1
49,State-gov,Doctorate,16,Never-married,Exec-managerial,Not-in-family,Female,0,2258,50,1
34,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,48,1
19,?,HS-grad,9,Never-married,?,Own-child,Male,0,0,60,0
79,Federal-gov,Doctorate,16,Widowed,Exec-managerial,Not-in-family,Male,0,0,6,1
28,State-gov,Some-college,10,Divorced,Other-service,Unmarried,Male,0,0,40,0
41,Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,0
21,Private,Some-college,10,Married-civ-spouse,Other-service,Husband,Male,0,0,50,0
31,Self-emp-not-inc,Bachelors,13,Never-married,Tech-support,Not-in-family,Female,0,0,40,0
45,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,45,0
23,Self-emp-inc,HS-grad,9,Never-married,Transport-moving,Not-in-family,Male,0,0,50,0
32,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,0
67,Private,11th,7,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,0
32,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,55,1
35,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,50,0
29,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,0
38,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
38,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,0,60,0
18,Private,HS-grad,9,Never-married,Prof-specialty,Not-in-family,Male,0,0,30,0
47,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Male,5013,0,24,0
22,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Female,0,0,40,0
21,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,2377,48,0
27,?,Bachelors,13,Married-spouse-absent,?,Not-in-family,Male,0,0,50,0
28,Private,Some-college,10,Never-married,Adm-clerical,Unmarried,Female,0,0,30,0
32,Private,Prof-school,15,Married-civ-spouse,Sales,Husband,Male,4508,0,40,0
40,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Male,15024,0,55,1
23,Private,Bachelors,13,Never-married,Machine-op-inspct,Own-child,Female,0,1719,40,0
25,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,0
44,Self-emp-inc,Some-college,10,Never-married,Sales,Not-in-family,Male,0,2258,60,0
43,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,25,1
31,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,1977,55,1
33,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
41,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,1
29,Self-emp-not-inc,Masters,14,Married-civ-spouse,Craft-repair,Husband,Male,0,0,30,0
32,?,Assoc-acdm,12,Never-married,?,Own-child,Male,0,0,40,0
78,Private,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Husband,Male,1797,0,15,0
64,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,1
58,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,1
55,?,12th,8,Widowed,?,Not-in-family,Male,0,0,30,0
20,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,Female,0,0,40,0
35,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,0,40,0
27,Local-gov,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,0
37,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,99999,0,50,1
42,Private,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,Female,0,0,40,0
47,Local-gov,12th,8,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,35,0
29,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Female,0,0,40,0
33,Private,1st-4th,2,Never-married,Sales,Own-child,Female,0,0,24,0
44,Private,Some-college,10,Widowed,Exec-managerial,Not-in-family,Female,0,0,40,0
70,Private,5th-6th,3,Widowed,Other-service,Other-relative,Female,2346,0,40,0
25,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,Male,0,0,78,0
24,State-gov,Bachelors,13,Never-married,Adm-clerical,Other-relative,Female,0,0,10,0
42,State-gov,Bachelors,13,Divorced,Adm-clerical,Unmarried,Female,2977,0,40,0
53,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,1
39,Private,Bachelors,13,Divorced,Exec-managerial,Unmarried,Female,0,0,60,0
72,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,40,0
43,Self-emp-inc,9th,5,Never-married,Sales,Own-child,Female,0,0,44,0
25,State-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Male,0,0,40,0
37,Private,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,45,1
27,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Female,0,0,40,0
39,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,50,1
64,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,2635,0,24,0
29,Self-emp-not-inc,HS-grad,9,Never-married,Craft-repair,Not-in-family,Male,0,0,50,1
50,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,1
33,Private,5th-6th,3,Never-married,Other-service,Unmarried,Female,0,0,40,0
18,Private,HS-grad,9,Never-married,Sales,Not-in-family,Female,0,0,20,0
20,Private,11th,7,Never-married,Handlers-cleaners,Not-in-family,Male,0,0,32,0
32,Private,Some-college,10,Separated,Tech-support,Unmarried,Female,0,0,50,0
45,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,Female,0,0,40,0
48,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Wife,Female,0,0,40,0
20,?,Some-college,10,Never-married,?,Own-child,Female,0,0,40,0
23,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Female,0,0,40,0
34,Federal-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Male,0,1902,48,1
43,Private,Bachelors,13,Separated,Exec-managerial,Unmarried,Male,8614,0,40,1
44,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,40,1
47,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Tech-support,Husband,Male,0,0,40,1
47,Private,HS-grad,9,Married-spouse-absent,Craft-repair,Not-in-family,Female,0,0,40,0
46,Local-gov,1st-4th,2,Never-married,Other-service,Not-in-family,Female,0,0,20,0
19,Private,HS-grad,9,Never-married,Sales,Own-child,Female,0,0,40,0
51,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,0
41,Self-emp-inc,HS-grad,9,Separated,Exec-managerial,Unmarried,Male,0,0,40,0
37,Private,11th,7,Separated,Other-service,Unmarried,Female,0,0,40,0
31,Private,HS-grad,9,Never-married,Craft-repair,Own-child,Male,0,0,40,0
25,Private,HS-grad,9,Never-married,Other-service,Not-in-family,Male,0,0,40,0
46,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,Male,0,0,40,1
53,Self-emp-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,5178,0,45,1
47,Local-gov,Doctorate,16,Never-married,Prof-specialty,Unmarried,Female,0,0,40,0
28,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,1
60,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Male,3137,0,46,0
43,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,0
45,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,7688,0,50,1
28,Private,10th,6,Never-married,Handlers-cleaners,Other-relative,Male,0,0,40,0
19,Private,11th,7,Never-married,Handlers-cleaners,Other-relative,Male,0,0,30,0
51,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Male,99999,0,70,1
19,Private,HS-grad,9,Never-married,Craft-repair,Other-relative,Male,0,0,35,0
64,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,60,1
44,Private,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,60,1
21,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,Male,0,0,48,0
33,Private,HS-grad,9,Never-married,Prof-specialty,Not-in-family,Male,0,0,40,0
63,Private,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Male,0,0,40,1
44,?,HS-grad,9,Never-married,?,Unmarried,Female,0,0,40,0
44,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,15024,0,35,1
28,Federal-gov,HS-grad,9,Never-married,Exec-managerial,Unmarried,Female,0,0,70,0
24,Private,Bachelors,13,Never-married,Sales,Own-child,Male,0,0,40,0
20,Federal-gov,Some-college,10,Never-married,Adm-clerical,Own-child,Female,0,0,20,0
21,?,Some-college,10,Never-married,?,Own-child,Female,0,0,24,0
20,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Male,0,0,40,0
21,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Male,0,0,40,0
34,Federal-gov,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,52,0
17,Private,11th,7,Never-married,Sales,Own-child,Female,0,0,15,0
35,Private,11th,7,Separated,Other-service,Unmarried,Female,0,0,40,0
26,Private,HS-grad,9,Never-married,Farming-fishing,Not-in-family,Male,0,0,40,0
35,Private,HS-grad,9,Divorced,Farming-fishing,Not-in-family,Male,0,0,70,0
25,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Male,0,0,40,0
27,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Other-service,Husband,Male,0,0,40,0
52,Local-gov,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,Male,0,0,40,1
43,Self-emp-not-inc,Bachelors,13,Never-married,Prof-specialty,Unmarried,Female,0,0,50,0
36,Private,Masters,14,Married-civ-spouse,Sales,Husband,Male,7688,0,50,1
37,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Male,0,0,40,0
58,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Female,0,0,40,0
25,Private,Assoc-acdm,12,Never-married,Craft-repair,Not-in-family,Male,0,0,45,0
54,Private,Masters,14,Married-civ-spouse,Other-service,Husband,Male,0,0,40,0
42,?,Some-college,10,Married-civ-spouse,?,Husband,Male,0,0,60,0
65,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,99999,0,65,1
44,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Female,0,0,45,0
61,Private,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
29,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
34,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,1
24,State-gov,Some-college,10,Never-married,Other-service,Not-in-family,Female,0,0,40,0
40,Private,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,Male,0,0,42,1
42,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,60,1
50,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Male,0,0,40,0
18,?,HS-grad,9,Never-married,?,Own-child,Female,0,1602,20,0
49,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,0
38,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,Male,0,0,40,0
41,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,45,0
70,Self-emp-inc,Some-college,10,Never-married,Exec-managerial,Not-in-family,Male,0,0,5,0
51,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,1
24,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Female,0,0,40,0
57,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,48,1
22,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Female,0,0,20,0
31,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,1
28,Private,Some-college,10,Married-civ-spouse,Tech-support,Wife,Female,0,0,40,0
45,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,0
39,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,1
26,Private,Some-college,10,Never-married,Sales,Not-in-family,Female,0,0,40,0
38,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
38,Self-emp-not-inc,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,99999,0,60,1
19,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Male,0,0,20,0
36,?,HS-grad,9,Married-civ-spouse,?,Husband,Male,0,0,40,1
30,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,44,0
28,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,1
53,Private,9th,5,Never-married,Craft-repair,Not-in-family,Male,0,0,40,0
32,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Male,0,0,38,0
57,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Male,15024,0,60,1
47,Private,Masters,14,Divorced,Prof-specialty,Not-in-family,Female,0,0,40,0
36,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,56,0
21,Private,11th,7,Never-married,Sales,Own-child,Female,0,0,38,0
25,State-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Male,0,0,40,1
37,Private,HS-grad,9,Divorced,Protective-serv,Unmarried,Female,0,0,40,0
31,Private,HS-grad,9,Divorced,Other-service,Unmarried,Female,0,0,30,0
43,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,50,0
61,Private,HS-grad,9,Divorced,Sales,Unmarried,Female,0,2754,25,0
56,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,35,0
35,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,0
59,Private,7th-8th,4,Separated,Other-service,Own-child,Female,0,0,38,0
